,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,coupling_coeff.,loss_diff,Ecm,XC,Ecm-XC
281,[1.37280298+0.00048887j 1.36965821+0.00047364j],"[[ 0.71395291+0.j         -0.67948449+0.16903275j]
 [ 0.67948449-0.16903275j  0.71395291+0.j        ]]",[1.37285026+4.41990258e-05j 1.36961093+4.59009742e-05j],"[[ 0.713754  +0.j        -0.70012571-0.0194736j]
 [ 0.70012571+0.0194736j  0.713754  +0.j       ]]",0.00162,-0.0008724117946488311,1.371261189399768,(1.3712+9.01e-05j),(6.118939976795801e-05-9.01e-05j)
282,[1.37280456+0.00046571j 1.36964939+0.00045309j],"[[ 0.71312644+0.j        -0.68258252+0.1597867j]
 [ 0.68258252-0.1597867j  0.71312644+0.j       ]]",[1.37284657+4.42996868e-05j 1.36960738+4.58003132e-05j],"[[ 0.71297094+0.j         -0.70092248-0.01949654j]
 [ 0.70092248+0.01949654j  0.71297094+0.j        ]]",0.00162,-0.0008286997505016734,1.371253949214608,(1.3712+9.01e-05j),(5.3949214608106644e-05-9.01e-05j)
283,[1.37280584+0.00044267j 1.36964087+0.00043242j],"[[ 0.71230513+0.j         -0.68554119+0.15051472j]
 [ 0.68554119-0.15051472j  0.71230513+0.j        ]]",[1.3728429 +4.44004009e-05j 1.36960381+4.56995991e-05j],"[[ 0.7121866 +0.j         -0.70171877-0.01951936j]
 [ 0.70171877+0.01951936j  0.7121866 +0.j        ]]",0.00162,-0.0007849877063545157,1.3712467060175284,(1.3712+9.01e-05j),(4.670601752843062e-05-9.01e-05j)
284,[1.3728068 +0.00041974j 1.36963266+0.00041164j],"[[ 0.71148847+0.j         -0.68836168+0.14121738j]
 [ 0.68836168-0.14121738j  0.71148847+0.j        ]]",[1.37283922+4.45011644e-05j 1.36960024+4.55988356e-05j],"[[ 0.71140102+0.j         -0.70251456-0.01954208j]
 [ 0.70251456+0.01954208j  0.71140102+0.j        ]]",0.00162,-0.0007412756622073597,1.3712394599715287,(1.3712+9.01e-05j),(3.945997152876579e-05-9.01e-05j)
285,[1.37280746+0.00039691j 1.36962475+0.00039076j],"[[ 0.71067598+0.j         -0.69104508+0.13189525j]
 [ 0.69104508-0.13189525j  0.71067598+0.j        ]]",[1.37283556+4.46019735e-05j 1.36959665+4.54980265e-05j],"[[ 0.7106142+0.j         -0.7033098-0.01956469j]
 [ 0.7033098+0.01956469j  0.7106142+0.j        ]]",0.00162,-0.000697563618060202,1.3712322112396016,(1.3712+9.01e-05j),(3.2211239601620534e-05-9.01e-05j)
286,[1.37280782+0.00037418j 1.36961714+0.00036977j],"[[ 0.70986716+0.j         -0.69359239+0.12254881j]
 [ 0.69359239-0.12254881j  0.70986716+0.j        ]]",[1.3728319 +4.47028244e-05j 1.36959306+4.53971756e-05j],"[[ 0.70982619+0.j         -0.70410448-0.01958718j]
 [ 0.70410448+0.01958718j  0.70982619+0.j        ]]",0.00162,-0.0006538515739130443,1.3712249599847335,(1.3712+9.01e-05j),(2.4959984733508023e-05-9.01e-05j)
287,[1.37280787+0.00035156j 1.36960983+0.00034868j],"[[ 0.70906157+0.j         -0.69600453+0.11317854j]
 [ 0.69600453-0.11317854j  0.70906157+0.j        ]]",[1.37282825+4.48037134e-05j 1.36958946+4.52962866e-05j],"[[ 0.70903701+0.j         -0.70489856-0.01960956j]
 [ 0.70489856+0.01960956j  0.70903701+0.j        ]]",0.00162,-0.0006101395297658883,1.3712177063699034,(1.3712+9.01e-05j),(1.7706369903391916e-05-9.01e-05j)
288,[1.37280763+0.00032904j 1.36960282+0.00032749j],"[[ 0.70825874+0.j         -0.69828236+0.10378488j]
 [ 0.69828236-0.10378488j  0.70825874+0.j        ]]",[1.37282461+4.49046366e-05j 1.36958584+4.51953634e-05j],"[[ 0.70824668+0.j         -0.70569203-0.01963183j]
 [ 0.70569203+0.01963183j  0.70824668+0.j        ]]",0.00162,-0.0005664274856187305,1.3712104505580838,(1.3712+9.01e-05j),(1.045055808379658e-05-9.01e-05j)
289,[1.37280709+0.00030662j 1.3695961 +0.00030619j],"[[ 0.70745823+0.j         -0.70042664+0.09436822j]
 [ 0.70042664-0.09436822j  0.70745823+0.j        ]]",[1.37282097+4.50055904e-05j 1.36958222+4.50944096e-05j],"[[ 0.70745522+0.j         -0.70648484-0.01965398j]
 [ 0.70648484+0.01965398j  0.70745522+0.j        ]]",0.00162,-0.0005227154414715728,1.37120319271224,(1.3712+9.01e-05j),(3.1927122399189045e-06-9.01e-05j)
290,[1.37280626+0.00028431j 1.36958968+0.0002848j ],"[[ 0.70755367+0.j          0.70155049+0.08482164j]
 [-0.70155049-0.08482164j  0.70755367+0.j        ]]",[1.37281734+4.51065708e-05j 1.36957859+4.49934292e-05j],"[[ 0.70755061+0.j          0.70638938-0.01965131j]
 [-0.70638938+0.01965131j  0.70755061+0.j        ]]",0.00162,-0.0004790033973244151,1.3711959329953305,(1.3712+9.01e-05j),(-4.067004669483509e-06-9.01e-05j)
291,[1.37280513+0.00026209j 1.36958355+0.0002633j ],"[[ 0.70834893+0.j         0.70184498+0.0752025j]
 [-0.70184498-0.0752025j  0.70834893+0.j       ]]",[1.37281372+4.52075741e-05j 1.36957495+4.48924259e-05j],"[[ 0.70834235+0.j          0.70559607-0.01962914j]
 [-0.70559607+0.01962914j  0.70834235+0.j        ]]",0.00162,-0.0004352913531772591,1.371188671570307,(1.3712+9.01e-05j),(-1.1328429692980535e-05-9.01e-05j)
292,[1.3728037 +0.00023997j 1.36957771+0.00024171j],"[[ 0.70914138+0.j          0.70200749+0.06560475j]
 [-0.70200749-0.06560475j  0.70914138+0.j        ]]",[1.3728101+4.53085965e-05j 1.3695713+4.47914035e-05j],"[[ 0.70913335+0.j          0.70480172-0.01960684j]
 [-0.70480172+0.01960684j  0.70913335+0.j        ]]",0.00162,-0.0003915793090301014,1.3711814086001146,(1.3712+9.01e-05j),(-1.8591399885359294e-05-9.01e-05j)
293,[1.37280199+0.00021795j 1.36957216+0.00022002j],"[[ 0.70993144+0.j          0.70203858+0.05602844j]
 [-0.70203858-0.05602844j  0.70993144+0.j        ]]",[1.3728065 +4.54096343e-05j 1.36956765+4.46903657e-05j],"[[ 0.70992359+0.j          0.70400636-0.01958441j]
 [-0.70400636+0.01958441j  0.70992359+0.j        ]]",0.00162,-0.00034786726488294367,1.3711741442476912,(1.3712+9.01e-05j),(-2.585575230873438e-05-9.01e-05j)
294,[1.37279999+0.00019603j 1.36956689+0.00019822j],"[[ 0.71071952+0.j          0.70193872+0.04647367j]
 [-0.70193872-0.04647367j  0.71071952+0.j        ]]",[1.3728029 +4.55106836e-05j 1.36956398+4.45893164e-05j],"[[ 0.71071304+0.j          0.70321   -0.01956186j]
 [-0.70321   +0.01956186j  0.71071304+0.j        ]]",0.00162,-0.0003041552207357877,1.3711668786759674,(1.3712+9.01e-05j),(-3.312132403254786e-05-9.01e-05j)
295,[1.37279769+0.00017421j 1.36956192+0.00017633j],"[[ 0.71150605+0.j          0.7017083 +0.03694056j]
 [-0.7017083 -0.03694056j  0.71150605+0.j        ]]",[1.37279931+4.56117406e-05j 1.36956031+4.44882594e-05j],"[[ 0.71150168+0.j          0.70241269-0.01953918j]
 [-0.70241269+0.01953918j  0.71150168+0.j        ]]",0.00162,-0.00026044317658862996,1.3711596120478675,(1.3712+9.01e-05j),(-4.038795213245905e-05-9.01e-05j)
296,[1.37279511+0.00015248j 1.36955723+0.00015435j],"[[ 0.71229142+0.j          0.70134768+0.02742923j]
 [-0.70134768-0.02742923j  0.71229142+0.j        ]]",[1.37279572+4.57128016e-05j 1.36955662+4.43871984e-05j],"[[ 0.71228947+0.j          0.70161444-0.01951638j]
 [-0.70161444+0.01951638j  0.71228947+0.j        ]]",0.00162,-0.00021673113244147224,1.371152344526309,(1.3712+9.01e-05j),(-4.765547369101064e-05-9.01e-05j)
297,[1.37279224+0.00013086j 1.36955284+0.00013226j],"[[ 0.71307604+0.j          0.70085713+0.01793985j]
 [-0.70085713-0.01793985j  0.71307604+0.j        ]]",[1.37279214+4.58138627e-05j 1.36955293+4.42861373e-05j],"[[ 0.71307639+0.j          0.70081528-0.01949346j]
 [-0.70081528+0.01949346j  0.71307639+0.j        ]]",0.00162,-0.00017301908829431625,1.371145076274202,(1.3712+9.01e-05j),(-5.492372579807281e-05-9.01e-05j)
298,[1.37278908+0.00010933j 1.36954872+0.00011008j],"[[ 0.71386032+0.j          0.70023686+0.00847258j]
 [-0.70023686-0.00847258j  0.71386032+0.j        ]]",[1.37278858+4.59149201e-05j 1.36954923+4.41850799e-05j],"[[ 0.71386242+0.j          0.70001525-0.01947041j]
 [-0.70001525+0.01947041j  0.71386242+0.j        ]]",0.00162,-0.00012930704414715853,1.3711378074544498,(1.3712+9.01e-05j),(-6.219254555017706e-05-9.01e-05j)
299,[1.37278564+8.78957799e-05j 1.3695449 +8.77992201e-05j],"[[ 0.71464464+0.j          0.69948702-0.00097237j]
 [-0.69948702+0.00097237j  0.71464464+0.j        ]]",[1.37278502+4.60159701e-05j 1.36954552+4.40840299e-05j],"[[ 0.71464753+0.j          0.69921436-0.01944725j]
 [-0.69921436+0.01944725j  0.71464753+0.j        ]]",0.00162,-8.5595e-05,1.371130538229949,(1.3712+9.01e-05j),(-6.946177005096033e-05-9.01e-05j)
