,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,Coupling coeff.,Ecm,XC,Ecm-XC
191,[1.37280225-0.00169j 1.36919775-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.5287893 +0.46944849j -0.5287893 +0.46944849j]]",[1.37341-9.e-05j 1.36859-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0024100000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
192,[1.3728156-0.00169j 1.3691844-0.00169j],"[[ 0.70710678+0.j         -0.53050513-0.46750862j]
 [ 0.53050513+0.46750862j  0.70710678+0.j        ]]",[1.37342-9.e-05j 1.36858-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0024200000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
193,[1.37282891-0.00169j 1.36917109-0.00169j],"[[ 0.5321944 -0.46558471j -0.5321944 -0.46558471j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37343-9.e-05j 1.36857-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.00243,(1.371-9e-05j),(1.371-9e-05j),0j
194,[1.37284217-0.00169j 1.36915783-0.00169j],"[[ 0.53385769-0.46367658j -0.53385769-0.46367658j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37344-9.e-05j 1.36856-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-3.92749338e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0024400000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
195,[1.3728554-0.00169j 1.3691446-0.00169j],"[[ 0.53549558-0.46178402j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.53549558+0.46178402j]]",[1.37345-9.e-05j 1.36855-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00245,(1.371-9e-05j),(1.371-9e-05j),0j
196,[1.37286858-0.00169j 1.36913142-0.00169j],"[[ 0.70710678+0.j         -0.53710864-0.45990685j]
 [ 0.53710864+0.45990685j  0.70710678+0.j        ]]",[1.37346-9.e-05j 1.36854-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-8.79053502e-32j]]",0.0024600000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
197,[1.37288173-0.00169j 1.36911827-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.5386974 +0.45804488j -0.5386974 +0.45804488j]]",[1.37347-9.e-05j 1.36853-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-3.87979103e-18j]]",0.00247,(1.371-9e-05j),(1.371-9e-05j),0j
198,[1.37289484-0.00169j 1.36910516-0.00169j],"[[ 0.54026239-0.45619792j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.54026239+0.45619792j]]",[1.37348-9.e-05j 1.36852-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+3.86247024e-18j]]",0.00248,(1.371-9e-05j),(1.371-9e-05j),0j
199,[1.3729079-0.00169j 1.3690921-0.00169j],"[[ 0.54180413-0.4543658j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.54180413+0.4543658j]]",[1.37349-9.e-05j 1.36851-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.84214145e-18j]]",0.00249,(1.371-9e-05j),(1.371-9e-05j),0j
200,[1.37292094-0.00169j 1.36907906-0.00169j],"[[ 0.70710678+0.j         -0.54332311-0.45254834j]
 [ 0.54332311+0.45254834j  0.70710678+0.j        ]]",[1.3735-9.e-05j 1.3685-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-7.66056597e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0025,(1.371-9e-05j),(1.371-9e-05j),0j
201,[1.37293393-0.00169j 1.36906607-0.00169j],"[[ 0.54481981-0.45074536j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.54481981+0.45074536j]]",[1.37351-9.e-05j 1.36849-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.00251,(1.371-9e-05j),(1.371-9e-05j),0j
202,[1.37294689-0.00169j 1.36905311-0.00169j],"[[ 0.54629469-0.44895669j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.54629469+0.44895669j]]",[1.37352-9.e-05j 1.36848-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00252,(1.371-9e-05j),(1.371-9e-05j),0j
203,[1.37295982-0.00169j 1.36904018-0.00169j],"[[ 0.70710678+0.j         -0.54774823-0.44718215j]
 [ 0.54774823+0.44718215j  0.70710678+0.j        ]]",[1.37353-9.e-05j 1.36847-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00253,(1.371-9e-05j),(1.371-9e-05j),0j
204,[1.37297271-0.00169j 1.36902729-0.00169j],"[[ 0.70710678+0.j         -0.54918085-0.44542159j]
 [ 0.54918085+0.44542159j  0.70710678+0.j        ]]",[1.37354-9.e-05j 1.36846-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00254,(1.371-9e-05j),(1.371-9e-05j),0j
205,[1.37298557-0.00169j 1.36901443-0.00169j],"[[ 0.70710678+0.j         -0.55059298-0.44367484j]
 [ 0.55059298+0.44367484j  0.70710678+0.j        ]]",[1.37355-9.e-05j 1.36845-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00255,(1.371-9e-05j),(1.371-9e-05j),0j
206,[1.3729984-0.00169j 1.3690016-0.00169j],"[[ 0.55198505-0.44194174j -0.55198505-0.44194174j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37356-9.e-05j 1.36844-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00256,(1.371-9e-05j),(1.371-9e-05j),0j
207,[1.37301119-0.00169j 1.36898881-0.00169j],"[[ 0.55335747-0.44022212j -0.55335747-0.44022212j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37357-9.e-05j 1.36843-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0025700000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
208,[1.37302396-0.00169j 1.36897604-0.00169j],"[[ 0.55471061-0.43851583j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.55471061+0.43851583j]]",[1.37358-9.e-05j 1.36842-9.e-05j],"[[ 0.70710678+0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678-0.0000000e+00j -0.70710678-3.7201687e-18j]]",0.0025800000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
209,[1.37303669-0.00169j 1.36896331-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.55604488+0.43682272j -0.55604488+0.43682272j]]",[1.37359-9.e-05j 1.36841-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.70003238e-18j]]",0.0025900000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
210,[1.37304939-0.00169j 1.36895061-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.55736064+0.43514263j -0.55736064+0.43514263j]]",[1.3736-9.e-05j 1.3684-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0026000000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
211,[1.37306206-0.00169j 1.36893794-0.00169j],"[[ 0.55865827-0.43347542j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.55865827+0.43347542j]]",[1.37361-9.e-05j 1.36839-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0026100000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
212,[1.3730747-0.00169j 1.3689253-0.00169j],"[[ 0.5599381 -0.43182094j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.5599381 +0.43182094j]]",[1.37362-9.e-05j 1.36838-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.65766559e-18j]]",0.0026200000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
213,[1.37308732-0.00169j 1.36891268-0.00169j],"[[ 0.70710678+0.j         -0.5612005 -0.43017903j]
 [ 0.5612005 +0.43017903j  0.70710678+0.j        ]]",[1.37363-9.e-05j 1.36837-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+3.64375812e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0026300000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
214,[1.3730999-0.00169j 1.3689001-0.00169j],"[[ 0.56244579-0.42854956j -0.56244579-0.42854956j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37364-9.e-05j 1.36836-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-7.26415456e-18j]]",0.00264,(1.371-9e-05j),(1.371-9e-05j),0j
215,[1.37311246-0.00169j 1.36888754-0.00169j],"[[ 0.70710678+0.j        -0.56367431-0.4269324j]
 [ 0.56367431+0.4269324j  0.70710678+0.j       ]]",[1.37365-9.e-05j 1.36835-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.61625806e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00265,(1.371-9e-05j),(1.371-9e-05j),0j
216,[1.37312499-0.00169j 1.36887501-0.00169j],"[[ 0.56488637-0.42532739j -0.56488637-0.42532739j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37366-9.e-05j 1.36834-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00266,(1.371-9e-05j),(1.371-9e-05j),0j
217,[1.3731375-0.00169j 1.3688625-0.00169j],"[[ 0.56608229-0.4237344j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.56608229+0.4237344j]]",[1.37367-9.e-05j 1.36833-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+3.58916998e-18j]]",0.00267,(1.371-9e-05j),(1.371-9e-05j),0j
218,[1.37314998-0.00169j 1.36885002-0.00169j],"[[ 0.56726236-0.4221533j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.56726236+0.4221533j]]",[1.37368-9.e-05j 1.36832-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.57786717e-18j]]",0.00268,(1.371-9e-05j),(1.371-9e-05j),0j
219,[1.37316243-0.00169j 1.36883757-0.00169j],"[[ 0.56842689-0.42058396j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.56842689+0.42058396j]]",[1.37369-9.e-05j 1.36831-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.56431464e-18j]]",0.00269,(1.371-9e-05j),(1.371-9e-05j),0j
220,[1.37317486-0.00169j 1.36882514-0.00169j],"[[ 0.56957617-0.41902624j -0.56957617-0.41902624j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.3737-9.e-05j 1.3683-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-3.54929032e-18j]]",0.0027,(1.371-9e-05j),(1.371-9e-05j),0j
221,[1.37318726-0.00169j 1.36881274-0.00169j],"[[ 0.70710678+0.j         -0.57071046-0.41748002j]
 [ 0.57071046+0.41748002j  0.70710678+0.j        ]]",[1.37371-9.e-05j 1.36829-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-7.07238661e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00271,(1.371-9e-05j),(1.371-9e-05j),0j
222,[1.37319964-0.00169j 1.36880036-0.00169j],"[[ 0.57183006-0.41594517j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.57183006+0.41594517j]]",[1.37372-9.e-05j 1.36828-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.00272,(1.371-9e-05j),(1.371-9e-05j),0j
223,[1.37321199-0.00169j 1.36878801-0.00169j],"[[ 0.70710678+0.j         -0.57293523-0.41442156j]
 [ 0.57293523+0.41442156j  0.70710678+0.j        ]]",[1.37373-9.e-05j 1.36827-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0027300000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
224,[1.37322432-0.00169j 1.36877568-0.00169j],"[[ 0.57402622-0.41290907j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.57402622+0.41290907j]]",[1.37374-9.e-05j 1.36826-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678-0.j]]",0.0027400000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
225,[1.37323663-0.00169j 1.36876337-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.5751033 +0.41140758j -0.5751033 +0.41140758j]]",[1.37375-9.e-05j 1.36825-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.48475777e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0027500000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
226,[1.37324891-0.00169j 1.36875109-0.00169j],"[[ 0.57616671-0.40991697j -0.57616671-0.40991697j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37376-9.e-05j 1.36824-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.46944695e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0027600000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
227,[1.37326117-0.00169j 1.36873883-0.00169j],"[[ 0.57721669-0.40843713j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.57721669+0.40843713j]]",[1.37377-9.e-05j 1.36823-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-3.45959706e-18j]]",0.0027700000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
228,[1.37327341-0.00169j 1.36872659-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.57825349+0.40696793j -0.57825349+0.40696793j]]",[1.37378-9.e-05j 1.36822-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.44715247e-18j]]",0.0027800000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
229,[1.37328563-0.00169j 1.36871437-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.57927734+0.40550927j -0.57927734+0.40550927j]]",[1.37379-9.e-05j 1.36821-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.0027900000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
230,[1.37329783-0.00169j 1.36870217-0.00169j],"[[ 0.58028846-0.40406102j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.58028846+0.40406102j]]",[1.3738-9.e-05j 1.3682-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0028000000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
231,[1.37331-0.00169j 1.36869-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.58128707+0.40262308j -0.58128707+0.40262308j]]",[1.37381-9.e-05j 1.36819-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-3.41035013e-18j]]",0.00281,(1.371-9e-05j),(1.371-9e-05j),0j
232,[1.37332215-0.00169j 1.36867785-0.00169j],"[[ 0.70710678+0.j         -0.58227339-0.40119534j]
 [ 0.58227339+0.40119534j  0.70710678+0.j        ]]",[1.37382-9.e-05j 1.36818-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.00282,(1.371-9e-05j),(1.371-9e-05j),0j
233,[1.37333429-0.00169j 1.36866571-0.00169j],"[[ 0.58324763-0.39977769j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.58324763+0.39977769j]]",[1.37383-9.e-05j 1.36817-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.38813179e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00283,(1.371-9e-05j),(1.371-9e-05j),0j
234,[1.3733464-0.00169j 1.3686536-0.00169j],"[[ 0.58421   -0.39837002j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.58421   +0.39837002j]]",[1.37384-9.e-05j 1.36816-9.e-05j],"[[ 0.70710678-0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678+0.0000000e+00j -0.70710678+3.3743253e-18j]]",0.00284,(1.371-9e-05j),(1.371-9e-05j),0j
235,[1.3733585-0.00169j 1.3686415-0.00169j],"[[ 0.70710678+0.j         -0.5851607 -0.39697223j]
 [ 0.5851607 +0.39697223j  0.70710678+0.j        ]]",[1.37385-9.e-05j 1.36815-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.36102673e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00285,(1.371-9e-05j),(1.371-9e-05j),0j
236,[1.37337057-0.00169j 1.36862943-0.00169j],"[[ 0.58609993-0.39558421j -0.58609993-0.39558421j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37386-9.e-05j 1.36814-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-6.70511281e-18j]]",0.00286,(1.371-9e-05j),(1.371-9e-05j),0j
237,[1.37338262-0.00169j 1.36861738-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.58702788+0.39420587j -0.58702788+0.39420587j]]",[1.37387-9.e-05j 1.36813-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.93750568e-31j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00287,(1.371-9e-05j),(1.371-9e-05j),0j
238,[1.37339466-0.00169j 1.36860534-0.00169j],"[[ 0.70710678+0.j         0.70710678+0.j       ]
 [ 0.58794474+0.3928371j -0.58794474+0.3928371j]]",[1.37388-9.e-05j 1.36812-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+3.32745967e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00288,(1.371-9e-05j),(1.371-9e-05j),0j
239,[1.37340668-0.00169j 1.36859332-0.00169j],"[[ 0.70710678+0.j        -0.58885069-0.3914778j]
 [ 0.58885069+0.3914778j  0.70710678+0.j       ]]",[1.37389-9.e-05j 1.36811-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00289,(1.371-9e-05j),(1.371-9e-05j),0j
240,[1.37341868-0.00169j 1.36858132-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.58974591+0.39012788j -0.58974591+0.39012788j]]",[1.3739-9.e-05j 1.3681-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-3.32036915e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0029000000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
241,[1.37343066-0.00169j 1.36856934-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.59063058+0.38878723j -0.59063058+0.38878723j]]",[1.37391-9.e-05j 1.36809-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-3.30681663e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0029100000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
242,[1.37344262-0.00169j 1.36855738-0.00169j],"[[ 0.59150488-0.38745577j -0.59150488-0.38745577j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37392-9.e-05j 1.36808-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0029200000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
243,[1.37345457-0.00169j 1.36854543-0.00169j],"[[ 0.70710678+0.j         0.70710678+0.j       ]
 [ 0.59236897+0.3861334j -0.59236897+0.3861334j]]",[1.37393-9.e-05j 1.36807-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-3.27067708e-18j]]",0.0029300000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
244,[1.3734665-0.00169j 1.3685335-0.00169j],"[[ 0.59322302-0.38482002j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.59322302+0.38482002j]]",[1.37394-9.e-05j 1.36806-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+3.38813179e-21j]]",0.0029400000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
245,[1.37347841-0.00169j 1.36852159-0.00169j],"[[ 0.59406719-0.38351554j -0.59406719-0.38351554j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37395-9.e-05j 1.36805-9.e-05j],"[[ 0.70710678+0.000000e+00j -0.70710678-3.248503e-18j]
 [ 0.70710678-0.000000e+00j  0.70710678+0.000000e+00j]]",0.0029500000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
246,[1.3734903-0.00169j 1.3685097-0.00169j],"[[ 0.70710678+0.j         -0.59490164-0.38221988j]
 [ 0.59490164+0.38221988j  0.70710678+0.j        ]]",[1.37396-9.e-05j 1.36804-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.23752833e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0029600000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
247,[1.37350218-0.00169j 1.36849782-0.00169j],"[[ 0.59572652-0.38093295j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.59572652+0.38093295j]]",[1.37397-9.e-05j 1.36803-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-3.22662756e-18j]]",0.0029700000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
248,[1.37351404-0.00169j 1.36848596-0.00169j],"[[ 0.70710678+0.j         -0.59654199-0.37965465j]
 [ 0.59654199+0.37965465j  0.70710678+0.j        ]]",[1.37398-9.e-05j 1.36802-9.e-05j],"[[ 0.70710678-0.0000000e+00j -0.70710678-3.2085608e-18j]
 [ 0.70710678+0.0000000e+00j  0.70710678+0.0000000e+00j]]",0.00298,(1.371-9e-05j),(1.371-9e-05j),0j
249,[1.37352589-0.00169j 1.36847411-0.00169j],"[[ 0.5973482 -0.3783849j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.5973482 +0.3783849j]]",[1.37399-9.e-05j 1.36801-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00299,(1.371-9e-05j),(1.371-9e-05j),0j
250,[1.37353772-0.00169j 1.36846228-0.00169j],"[[ 0.59814528-0.37712362j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.59814528+0.37712362j]]",[1.374-9.e-05j 1.368-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.003,(1.371-9e-05j),(1.371-9e-05j),0j
251,[1.37354953-0.00169j 1.36845047-0.00169j],"[[ 0.59893339-0.37587071j -0.59893339-0.37587071j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37401-9.e-05j 1.36799-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-3.18374879e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00301,(1.371-9e-05j),(1.371-9e-05j),0j
252,[1.37356133-0.00169j 1.36843867-0.00169j],"[[ 0.59971266-0.37462611j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.59971266+0.37462611j]]",[1.37402-9.e-05j 1.36798-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+3.17320657e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00302,(1.371-9e-05j),(1.371-9e-05j),0j
253,[1.37357311-0.00169j 1.36842689-0.00169j],"[[ 0.60048324-0.37338972j -0.60048324-0.37338972j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37403-9.e-05j 1.36797-9.e-05j],"[[ 0.70710678+0.j -0.70710678-0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00303,(1.371-9e-05j),(1.371-9e-05j),0j
254,[1.37358488-0.00169j 1.36841512-0.00169j],"[[ 0.60124525-0.37216146j -0.60124525-0.37216146j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37404-9.e-05j 1.36796-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00304,(1.371-9e-05j),(1.371-9e-05j),0j
255,[1.37359663-0.00169j 1.36840337-0.00169j],"[[ 0.60199882-0.37094126j -0.60199882-0.37094126j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37405-9.e-05j 1.36795-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-3.14199471e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00305,(1.371-9e-05j),(1.371-9e-05j),0j
256,[1.37360837-0.00169j 1.36839163-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.60274409+0.36972904j -0.60274409+0.36972904j]]",[1.37406-9.e-05j 1.36794-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.0030600000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
